global_sample_id,tool_state,label,source_file,group,local_stroke_id,raw_start,raw_end,raw_length,valid,quality_reason,Modul7_Oberwerkzeug_raw_max,Modul7_Oberwerkzeug_raw_min,Modul7_Oberwerkzeug_raw_mean,Modul7_Oberwerkzeug_raw_std,Modul7_Oberwerkzeug_raw_range,Modul7_Oberwerkzeug_raw_area,Modul7_Unterwerkzeug_raw_max,Modul7_Unterwerkzeug_raw_min,Modul7_Unterwerkzeug_raw_mean,Modul7_Unterwerkzeug_raw_std,Modul7_Unterwerkzeug_raw_range,Modul7_Unterwerkzeug_raw_area,Modul10_Unterwerkzeug_raw_max,Modul10_Unterwerkzeug_raw_min,Modul10_Unterwerkzeug_raw_mean,Modul10_Unterwerkzeug_raw_std,Modul10_Unterwerkzeug_raw_range,Modul10_Unterwerkzeug_raw_area
wear_000117,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,117,665532,671497,5965,True,valid,1.81585693359375,-0.3654327392578125,0.1265074685952889,0.3990244053151542,2.1812896728515625,754.6269760131836,0.3593597412109375,-0.3614654541015625,0.11243950715108969,0.12696948461770294,0.7208251953125,670.6958465576172,0.336334228515625,-0.522216796875,0.044099882882079056,0.14663215172322547,0.858551025390625,263.15209197998047
wear_000118,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,118,671497,677462,5965,True,valid,1.817138671875,-0.33636474609375,0.12581792992898025,0.398981355070093,2.15350341796875,750.5146789550781,0.273406982421875,-0.3707275390625,-0.14399034703167565,0.11741557423730702,0.644134521484375,-858.7796325683594,0.1884002685546875,-0.5263671875,-0.2823335940160376,0.12847880657578037,0.7147674560546875,-1683.8758163452148
wear_000119,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,119,677462,683428,5966,True,valid,1.8180999755859375,-0.3932342529296875,0.13669344486104854,0.4064981958919485,2.211334228515625,815.5236587524414,0.2954559326171875,-0.228546142578125,0.08272272174565376,0.09767051221498826,0.5240020751953125,493.6181106567383,0.2114105224609375,-0.354156494140625,-0.010384616218794523,0.10361378809845806,0.5655670166015625,-61.75128936767578
wear_000120,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,120,683428,689393,5965,True,valid,1.817138671875,-0.3309173583984375,0.12337826315535284,0.3974275794174537,2.1480560302734375,735.9617462158203,0.3884429931640625,-0.23876953125,-0.0031498438154861693,0.11434064783039524,0.6272125244140625,-18.7730712890625,0.3683013916015625,-0.3777923583984375,-0.11493176238834608,0.1318066473263254,0.74609375,-685.4748611450195
wear_000121,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,121,689393,695359,5966,True,valid,1.815216064453125,-0.37725830078125,0.12575451463730672,0.4008270148221107,2.192474365234375,750.2615203857422,0.4168701171875,-0.216400146484375,0.1949988201165655,0.10614352989417866,0.633270263671875,1163.3742370605469,0.4018402099609375,-0.31707763671875,0.15921486507035965,0.11674553013848724,0.7189178466796875,949.9509353637695
wear_000122,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,122,695359,701325,5966,True,valid,1.8168182373046875,-0.4085693359375,0.1268125298116737,0.40136012831589973,2.2253875732421875,756.5739593505859,0.383636474609375,-0.239410400390625,-0.008730173190887687,0.11261513370940873,0.623046875,-52.083641052246094,0.387786865234375,-0.3381805419921875,-0.09122022781602257,0.12768857874841616,0.7259674072265625,-544.1705551147461
wear_000123,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,123,701325,707291,5966,True,valid,1.814910888671875,-0.3980255126953125,0.12672557568654014,0.3991768218584048,2.2129364013671875,756.0550308227539,0.4063262939453125,-0.466583251953125,0.16341468179301852,0.12909022866693648,0.8729095458984375,975.1044616699219,0.4056854248046875,-0.6196746826171875,0.148128354785189,0.15223071815903574,1.025360107421875,883.986946105957
wear_000124,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,124,707291,712757,5466,True,valid,1.817779541015625,-0.4283905029296875,0.14198337838277247,0.4202676718004302,2.2461700439453125,776.0920333862305,-0.04833984375,-0.4918212890625,-0.2771212273886297,0.09746684826629408,0.4434814453125,-1514.3631896972656,-0.1493377685546875,-0.64459228515625,-0.4154982889610204,0.10353651858636355,0.4952545166015625,-2270.5786514282227
wear_000125,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,125,712757,718222,5465,True,valid,1.814910888671875,-0.3651123046875,0.13719204608606617,0.414493751139414,2.180023193359375,749.7639770507812,0.2321929931640625,-0.48480224609375,-0.27114024951931326,0.12382481401630265,0.7169952392578125,-1481.6345520019531,0.1414337158203125,-0.6455535888671875,-0.4178519036937829,0.13363479709130827,0.7869873046875,-2283.283187866211
wear_000126,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,126,718222,723688,5466,True,valid,1.8107452392578125,-0.3583984375,0.14027029317331716,0.4131560713947482,2.1691436767578125,766.7271881103516,0.26861572265625,-0.1691131591796875,0.030199326572076243,0.0974491625892908,0.4377288818359375,164.98973083496094,0.269561767578125,-0.282257080078125,-0.060966137168261755,0.10632248733854215,0.55181884765625,-333.24861907958984
wear_000127,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,127,723688,729153,5465,True,valid,1.812347412109375,-0.3823699951171875,0.14171063003470236,0.4149797849390801,2.1947174072265625,774.4585189819336,0.2769317626953125,-0.140045166015625,0.055471475082914,0.09487325877119573,0.4169769287109375,303.10042572021484,0.2618865966796875,-0.2349700927734375,0.014956885614421317,0.10160434121445394,0.496856689453125,81.75515747070312
wear_000128,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,128,729153,734619,5466,True,valid,1.81298828125,-0.38812255859375,0.14324193815586553,0.41585919266606813,2.20111083984375,782.9698791503906,0.0622100830078125,-0.347412109375,-0.14893412528960992,0.09392149632454717,0.4096221923828125,-814.0038604736328,-0.0339813232421875,-0.4666290283203125,-0.2541196888024407,0.09877766505319154,0.432647705078125,-1388.8607330322266
wear_000129,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,129,734619,740084,5465,True,valid,1.8145751953125,-0.34722900390625,0.13672771261901018,0.41121980420311177,2.16180419921875,747.2267150878906,0.022918701171875,-0.4180145263671875,-0.20479263626754773,0.09490690339485044,0.4409332275390625,-1119.0267868041992,-0.03143310546875,-0.5190277099609375,-0.288993700032701,0.10086327091905167,0.4875946044921875,-1579.0873260498047
wear_000130,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,130,740084,745549,5465,True,valid,1.81298828125,-0.4136962890625,0.13876341377390924,0.4158737003986382,2.2266845703125,758.3518218994141,0.0063018798828125,-0.507171630859375,-0.306917466619968,0.09691892294378698,0.5134735107421875,-1677.1695022583008,-0.0694580078125,-0.6420440673828125,-0.4276939343228214,0.10199785648414207,0.5725860595703125,-2337.115104675293
wear_000131,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,131,745549,751015,5466,True,valid,1.80914306640625,-0.3545684814453125,0.13902720714112668,0.4133743893139637,2.1637115478515625,759.9323196411133,0.067962646484375,-0.3723297119140625,-0.16512429509196053,0.09541705410490747,0.4402923583984375,-902.5413436889648,0.0088348388671875,-0.466949462890625,-0.2488765053551929,0.10149777098790833,0.4757843017578125,-1360.2507019042969
wear_000132,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,132,751015,756980,5965,True,valid,1.8053131103515625,-0.436065673828125,0.13038596371493216,0.4019341106975564,2.2413787841796875,777.7615585327148,0.0791473388671875,-0.3330230712890625,-0.1294720658512547,0.09351486545305346,0.41217041015625,-772.2915115356445,0.0049896240234375,-0.434356689453125,-0.2207265056088904,0.09794804976722174,0.4393463134765625,-1316.5429000854492
wear_000133,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,133,756980,762945,5965,True,valid,1.802764892578125,-0.43157958984375,0.1256292734841589,0.3991542950986023,2.234344482421875,749.3883819580078,0.118438720703125,-0.2908477783203125,-0.08835625724440749,0.09567943121128024,0.4092864990234375,-527.0472183227539,0.0851898193359375,-0.3876953125,-0.16882645254462883,0.10176968484255289,0.4728851318359375,-1006.9841690063477
wear_000134,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,134,762945,768912,5967,True,valid,1.8018035888671875,-0.46673583984375,0.1325446234809028,0.40373086588540175,2.2685394287109375,790.9040145874023,0.1941680908203125,-0.2518768310546875,-0.034421992058208166,0.09533778235832602,0.446044921875,-205.3989715576172,0.1692352294921875,-0.3253936767578125,-0.10301062480197073,0.10218640965984373,0.49462890625,-614.6230621337891
wear_000135,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,135,768912,774877,5965,True,valid,1.7992401123046875,-0.3762969970703125,0.12531449221205732,0.39378317601161605,2.175537109375,747.5113525390625,0.2363433837890625,-0.210968017578125,0.0376497944962149,0.09654599910035983,0.4473114013671875,224.64868927001953,0.21173095703125,-0.2554168701171875,-0.0030257756632111796,0.10115159617295832,0.4671478271484375,-17.945907592773438
wear_000136,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,136,774877,780843,5966,True,valid,1.800201416015625,-0.3961181640625,0.1276227648610682,0.39692688795559794,2.196319580078125,761.4079818725586,0.186187744140625,-0.4633941650390625,-0.043387133924105085,0.11248518758330965,0.6495819091796875,-258.5743637084961,0.179779052734375,-0.5912322998046875,-0.07775198066550296,0.12863105083478305,0.7710113525390625,-463.51512908935547
wear_000137,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,137,780843,786809,5966,True,valid,1.8024444580078125,-0.4101715087890625,0.13088144474368427,0.4032474011292299,2.212615966796875,780.8487854003906,0.3715057373046875,-0.469146728515625,-0.2467850938644179,0.13569323664184968,0.8406524658203125,-1472.1854248046875,0.3833160400390625,-0.5998687744140625,-0.36399292698091923,0.15598773094661442,0.983184814453125,-2171.3861389160156
wear_000138,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,138,786809,792274,5465,True,valid,1.8072357177734375,-0.361602783203125,0.13739137361601528,0.414953246601439,2.1688385009765625,750.8542633056641,0.3973846435546875,-0.7563934326171875,0.13219552000836288,0.18562745361420674,1.153778076171875,722.7494354248047,0.402801513671875,-0.9267425537109375,0.10099389581427265,0.21397976349766126,1.3295440673828125,552.3158264160156
wear_000139,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,139,792274,797740,5466,True,valid,1.806915283203125,-0.3702239990234375,0.14280007812857323,0.41579155092370856,2.1771392822265625,780.5554733276367,0.263824462890625,-0.7694854736328125,-0.5370441329291659,0.16563260836281116,1.0333099365234375,-2935.1259231567383,0.2868194580078125,-0.95037841796875,-0.697975379226411,0.19656658989415002,1.2371978759765625,-3814.6891708374023
wear_000140,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,140,797740,803205,5465,True,valid,1.81170654296875,-0.389404296875,0.14114790599714805,0.4164142128511728,2.20111083984375,771.3838729858398,0.4727935791015625,-0.1179962158203125,0.08458886875107216,0.10798440688015354,0.590789794921875,462.21563720703125,0.48779296875,-0.140380859375,0.08199181447635522,0.11300454803921123,0.628173828125,448.0382537841797
wear_000141,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,141,803205,808671,5466,True,valid,1.8104248046875,-0.4501190185546875,0.14745992694719345,0.42315651499778967,2.2605438232421875,806.0266876220703,0.5009002685546875,-0.12725830078125,0.2842098365892563,0.10554224719331719,0.6281585693359375,1553.4511260986328,0.496429443359375,-0.223785400390625,0.2682913352053461,0.11566065382652906,0.72021484375,1466.497329711914
wear_000142,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,142,808671,814136,5465,True,valid,1.8104248046875,-0.3810882568359375,0.1382096579395514,0.4158583119511652,2.1915130615234375,755.3260269165039,0.266387939453125,-0.2512359619140625,-0.040021603541535625,0.0993431664390132,0.5176239013671875,-218.6991195678711,0.2868194580078125,-0.3506317138671875,-0.11934262177100012,0.10859374364310806,0.637451171875,-652.133659362793
wear_000143,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,143,814136,819601,5465,True,valid,1.806915283203125,-0.458099365234375,0.14498528901961344,0.42132251160606293,2.2650146484375,792.3551712036133,0.2769317626953125,-0.1505889892578125,0.05278639448746998,0.09618086157256645,0.427520751953125,288.38795471191406,0.2896881103515625,-0.1752166748046875,0.041615832888087546,0.10060960502616813,0.46490478515625,227.37744903564453
wear_000144,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,144,819601,825066,5465,True,valid,1.799560546875,-0.375030517578125,0.13387086245300348,0.40973886331136794,2.174591064453125,731.6146697998047,0.4117584228515625,-0.118316650390625,0.08557504721987935,0.09664489986955081,0.5300750732421875,467.4614791870117,0.4411468505859375,-0.1950225830078125,0.021403312159588003,0.10288430707351687,0.63616943359375,116.79523468017578
wear_000145,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,145,825066,830532,5466,True,valid,1.80340576171875,-0.4405364990234375,0.1457451165398529,0.4201852476890665,2.2439422607421875,796.6522521972656,0.420379638671875,-0.440704345703125,0.1753435550135568,0.10507770723360947,0.861083984375,958.4886703491211,0.4472198486328125,-0.6053009033203125,0.16960956393429266,0.11607100454892834,1.052520751953125,927.2312164306641
wear_000146,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,146,830532,836498,5966,True,valid,1.8018035888671875,-0.423919677734375,0.1294505534618044,0.4001016118211957,2.2257232666015625,772.3109664916992,0.3299713134765625,-0.677459716796875,-0.4350754203630141,0.19577679508418744,1.0074310302734375,-2595.6053924560547,0.336334228515625,-0.86474609375,-0.5954417510996559,0.23404428375559305,1.201080322265625,-3552.272605895996
wear_000147,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,147,836498,842463,5965,True,valid,1.79827880859375,-0.3823699951171875,0.12829363456016216,0.3979327570583113,2.1806488037109375,765.281135559082,0.3830108642578125,-0.3819122314453125,0.11092393975845427,0.13122741571594337,0.764923095703125,661.5882263183594,0.388427734375,-0.5014495849609375,0.07637809759813102,0.15013833023199122,0.8898773193359375,455.5718231201172
wear_000148,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,148,842463,848429,5966,True,valid,1.804046630859375,-0.3964385986328125,0.1251813739568165,0.3976305103906679,2.2004852294921875,746.8415222167969,0.002777099609375,-0.390533447265625,-0.1888056802062272,0.09381128700145881,0.393310546875,-1126.3313598632812,-0.08734130859375,-0.5040130615234375,-0.2996615679360779,0.09812437342681002,0.4166717529296875,-1787.5991439819336
wear_000149,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,149,848429,854395,5966,True,valid,1.8024444580078125,-0.395477294921875,0.13111050561335197,0.4020602563373104,2.1979217529296875,782.2148818969727,0.18170166015625,-0.399169921875,-0.17281596803681146,0.1020509175731713,0.58087158203125,-1031.030990600586,0.122894287109375,-0.514556884765625,-0.27253157397943817,0.11053140091111312,0.637451171875,-1625.8547134399414
wear_000150,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,150,854395,860360,5965,True,valid,1.804351806640625,-0.4095306396484375,0.1277053589992731,0.4021893031895436,2.2138824462890625,761.7727127075195,0.20184326171875,-0.2934112548828125,-0.005129700474447297,0.10034438076140194,0.4952545166015625,-30.63579559326172,0.159637451171875,-0.37811279296875,-0.08207270325679092,0.10482804162066135,0.537750244140625,-489.53623962402344
wear_000151,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,151,860360,866327,5967,True,valid,1.808837890625,-0.4287109375,0.13215329320622146,0.4064586369894005,2.237548828125,788.5687866210938,0.2178192138671875,-0.3097076416015625,-0.09519235832479025,0.09755119661974845,0.52752685546875,-568.0350723266602,0.1612396240234375,-0.39569091796875,-0.1742744094186319,0.10344485124358507,0.5569305419921875,-1039.8594970703125
wear_000152,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,152,866327,872291,5964,True,valid,1.808197021484375,-0.4162445068359375,0.13324954252287816,0.40227399850841244,2.2244415283203125,794.7103576660156,0.3098297119140625,-0.352203369140625,0.05231415449893371,0.11233447598606046,0.6620330810546875,312.05379486083984,0.2970428466796875,-0.477813720703125,0.0015557645392210032,0.12541165098921397,0.7748565673828125,9.412254333496094
wear_000153,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,153,872291,877757,5466,True,valid,1.804351806640625,-0.4034576416015625,0.14101818878921973,0.41852048180011514,2.2078094482421875,770.8156661987305,0.035369873046875,-0.3515625,-0.16007168459621837,0.0930993918754369,0.386932373046875,-874.7144927978516,-0.03973388671875,-0.4720611572265625,-0.27113757393449994,0.09754673834208366,0.4323272705078125,-1481.7012405395508
wear_000154,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,154,877757,883223,5466,True,valid,1.8059539794921875,-0.443084716796875,0.14247867767077158,0.42084792396535753,2.2490386962890625,778.7988586425781,0.1389007568359375,-0.36529541015625,-0.10926251877283291,0.0998292505987209,0.5041961669921875,-596.9709854125977,0.0931854248046875,-0.46917724609375,-0.18831182843462,0.10693095017958175,0.5623626708984375,-1028.9651794433594
wear_000155,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,155,883223,888688,5465,True,valid,1.80914306640625,-0.4108123779296875,0.1381164327413798,0.41728180137523835,2.2199554443359375,754.8165512084961,0.197052001953125,-0.369140625,-0.175391035437693,0.09957655079443707,0.566192626953125,-958.3614196777344,0.13824462890625,-0.4762115478515625,-0.26233846345083056,0.10553803768599136,0.6144561767578125,-1433.4603958129883
wear_000156,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,156,888688,894154,5466,True,valid,1.8072357177734375,-0.4561920166015625,0.15016456266222444,0.424076208751042,2.263427734375,820.8094253540039,0.30377197265625,-0.3946990966796875,0.05649767365160767,0.1116618983659156,0.6984710693359375,309.0088882446289,0.27691650390625,-0.5340423583984375,-0.0069225016767360155,0.12292758693644636,0.8109588623046875,-37.560447692871094
wear_000157,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,157,894154,899618,5464,True,valid,1.8065948486328125,-0.365753173828125,0.13433439106752723,0.4128205871685935,2.1723480224609375,734.0136795043945,0.1587066650390625,-0.426971435546875,-0.2196976758026972,0.10090176642119064,0.5856781005859375,-1200.2262268066406,0.1149139404296875,-0.5612030029296875,-0.3416641062210105,0.10941462900937304,0.676116943359375,-1866.5635528564453
wear_000158,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,158,899618,905084,5466,True,valid,1.80340576171875,-0.430633544921875,0.14406985447950255,0.4191945221312682,2.234039306640625,787.4963912963867,0.280120849609375,-0.2192840576171875,0.07821263893593636,0.09737768500846528,0.4994049072265625,427.6378631591797,0.25390625,-0.3333740234375,0.03020700063192491,0.10390881657143723,0.5872802734375,165.32086944580078
wear_000159,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,159,905084,910549,5465,True,valid,1.8021240234375,-0.397705078125,0.14127137794040914,0.417394716006059,2.1998291015625,772.0592880249023,0.165740966796875,-0.25091552734375,-0.05135743471862849,0.09557059332192724,0.416656494140625,-280.5890426635742,0.0867919921875,-0.367889404296875,-0.1539047925273759,0.10117043240536436,0.454681396484375,-840.9173431396484
wear_000160,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,160,910549,916015,5466,True,valid,1.8078765869140625,-0.3878021240234375,0.1369915099271348,0.41580224226974566,2.1956787109375,748.806640625,0.2960968017578125,-0.091156005859375,0.09430596595538042,0.09473370304137539,0.3872528076171875,515.3432693481445,0.234100341796875,-0.1806488037109375,0.02093225026191742,0.09954533333623874,0.4147491455078125,114.32872772216797
wear_000161,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,161,916015,921981,5966,True,valid,1.80755615234375,-0.410491943359375,0.12574970374521377,0.40134856525241885,2.218048095703125,750.2331390380859,0.4858856201171875,-0.02117919921875,0.2287216135370943,0.09844402396532859,0.5070648193359375,1364.3551406860352,0.50250244140625,-0.1017303466796875,0.21260475672773974,0.10881327637236311,0.6042327880859375,1268.244972229004
wear_000162,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,162,921981,927946,5965,True,valid,1.808837890625,-0.447235107421875,0.1308331575097902,0.4058883681792393,2.256072998046875,780.4295501708984,0.3980255126953125,-0.0330047607421875,0.1548478311185365,0.09550717049975906,0.4310302734375,923.4030075073242,0.37371826171875,-0.115142822265625,0.08829971147203086,0.10078589289507514,0.488861083984375,526.5026016235352
wear_000163,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,163,927946,933912,5966,True,valid,1.81298828125,-0.3775787353515625,0.12837623598749032,0.40056515625938727,2.1905670166015625,765.9028701782227,0.4517059326171875,-0.3716888427734375,0.18776373203033334,0.14484636229164677,0.823394775390625,1120.068000793457,0.43475341796875,-0.4985809326171875,0.13319590329084866,0.16177481690842846,0.9333343505859375,794.6018218994141
wear_000164,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,164,933912,939878,5966,True,valid,1.8139495849609375,-0.3775787353515625,0.13061519089537982,0.403612119515232,2.1915283203125,779.2604751586914,0.33251953125,-0.40045166015625,-0.1753913349966215,0.12467798114850055,0.73297119140625,-1046.4825439453125,0.2807464599609375,-0.533721923828125,-0.2962668710133792,0.13788807163160244,0.8144683837890625,-1767.5374603271484
wear_000165,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,165,939878,945845,5967,True,valid,1.8120269775390625,-0.501251220703125,0.14686143867770132,0.42210801461316966,2.3132781982421875,876.3327713012695,0.3948211669921875,-0.058563232421875,0.1617359962418628,0.09378870335899105,0.4533843994140625,964.7878646850586,0.3705291748046875,-0.127288818359375,0.10399910127854894,0.09978084672228986,0.4978179931640625,620.3061752319336
wear_000166,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,166,945845,951808,5963,True,valid,1.8085174560546875,-0.4235992431640625,0.13075774015445507,0.40168394104407656,2.23211669921875,779.7180099487305,0.4906768798828125,-0.00616455078125,0.20733699385959511,0.09386176643925596,0.4968414306640625,1235.9507141113281,0.4676666259765625,-0.0528411865234375,0.16835987705842934,0.09897291345849496,0.5205078125,1003.5461578369141
wear_000167,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,167,951808,957275,5467,True,valid,1.8107452392578125,-0.4044189453125,0.14650799025777533,0.4220269549800933,2.2151641845703125,800.9683074951172,0.4970703125,-0.2697601318359375,0.28181536506860766,0.13071522847169847,0.7668304443359375,1540.4429779052734,0.469268798828125,-0.4020843505859375,0.24775500146654073,0.14808367901850011,0.8713531494140625,1354.3040084838867
wear_000168,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,168,957275,962740,5465,True,valid,1.8139495849609375,-0.388763427734375,0.1423228746363578,0.42065114782949187,2.2027130126953125,777.8037948608398,0.3762969970703125,-0.2799835205078125,-0.056677405243059524,0.11239805367939543,0.656280517578125,-309.948974609375,0.3200531005859375,-0.4145355224609375,-0.17386874437114022,0.12356648933674132,0.734588623046875,-950.313835144043
wear_000169,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,169,962740,968205,5465,True,valid,1.809783935546875,-0.356170654296875,0.14190288240061041,0.4174013545613768,2.16595458984375,775.5090179443359,0.4884490966796875,0.0494384765625,0.30171000069690646,0.0966198110606965,0.4390106201171875,1648.5559310913086,0.439544677734375,-0.02056884765625,0.24457479269266783,0.1005962913239493,0.460113525390625,1336.3711395263672
wear_000170,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,170,968205,973671,5466,True,valid,1.80755615234375,-0.3504180908203125,0.14133963112075643,0.41824255095581403,2.1579742431640625,772.5726699829102,0.49578857421875,-0.0716705322265625,0.23406708567647588,0.10294842967767254,0.5674591064453125,1279.2201919555664,0.4718170166015625,-0.17138671875,0.1731195432381712,0.11120603289554093,0.6432037353515625,946.1517181396484
wear_000171,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,171,973671,979136,5465,True,valid,1.8104248046875,-0.4568328857421875,0.14283637127959173,0.4213288086442384,2.2672576904296875,780.6111755371094,0.29290771484375,-0.1144866943359375,0.10230081877573192,0.09459290076191793,0.4073944091796875,559.0560150146484,0.209808349609375,-0.2247467041015625,0.007468963650967807,0.09795470456608181,0.4345550537109375,40.87024688720703
wear_000172,wear,1,24-11-06__17-48-43_SI_abrasiv_verschlissen_500.tdms,File_SI_abrasiv_verschlissen_500,172,979136,984601,5465,True,valid,1.81170654296875,-0.4277496337890625,0.14036127842574195,0.4182989279835726,2.2394561767578125,767.0854339599609,0.2871551513671875,-0.48895263671875,0.06829064762712288,0.11630995221636538,0.7761077880859375,373.47240447998047,0.2577362060546875,-0.6576995849609375,0.007207380820062328,0.13027201644009365,0.915435791015625,39.77075958251953
