stroke_id,Modul7_Oberwerkzeug_max,Modul7_Oberwerkzeug_min,Modul7_Oberwerkzeug_mean,Modul7_Oberwerkzeug_std,Modul7_Oberwerkzeug_rms,Modul7_Oberwerkzeug_area,Modul7_Oberwerkzeug_peak_index,Modul7_Oberwerkzeug_skew,Modul7_Oberwerkzeug_kurtosis,Modul7_Oberwerkzeug_loading_slope,Modul7_Oberwerkzeug_unloading_slope,Modul7_Oberwerkzeug_fft_energy_total,Modul7_Oberwerkzeug_fft_energy_low,Modul7_Oberwerkzeug_fft_energy_mid,Modul7_Oberwerkzeug_fft_energy_high,Modul10_Oberwerkzeug_max,Modul10_Oberwerkzeug_min,Modul10_Oberwerkzeug_mean,Modul10_Oberwerkzeug_std,Modul10_Oberwerkzeug_rms,Modul10_Oberwerkzeug_area,Modul10_Oberwerkzeug_peak_index,Modul10_Oberwerkzeug_skew,Modul10_Oberwerkzeug_kurtosis,Modul10_Oberwerkzeug_loading_slope,Modul10_Oberwerkzeug_unloading_slope,Modul10_Oberwerkzeug_fft_energy_total,Modul10_Oberwerkzeug_fft_energy_low,Modul10_Oberwerkzeug_fft_energy_mid,Modul10_Oberwerkzeug_fft_energy_high,Modul7_Unterwerkzeug_max,Modul7_Unterwerkzeug_min,Modul7_Unterwerkzeug_mean,Modul7_Unterwerkzeug_std,Modul7_Unterwerkzeug_rms,Modul7_Unterwerkzeug_area,Modul7_Unterwerkzeug_peak_index,Modul7_Unterwerkzeug_skew,Modul7_Unterwerkzeug_kurtosis,Modul7_Unterwerkzeug_loading_slope,Modul7_Unterwerkzeug_unloading_slope,Modul7_Unterwerkzeug_fft_energy_total,Modul7_Unterwerkzeug_fft_energy_low,Modul7_Unterwerkzeug_fft_energy_mid,Modul7_Unterwerkzeug_fft_energy_high,Modul10_Unterwerkzeug_max,Modul10_Unterwerkzeug_min,Modul10_Unterwerkzeug_mean,Modul10_Unterwerkzeug_std,Modul10_Unterwerkzeug_rms,Modul10_Unterwerkzeug_area,Modul10_Unterwerkzeug_peak_index,Modul10_Unterwerkzeug_skew,Modul10_Unterwerkzeug_kurtosis,Modul10_Unterwerkzeug_loading_slope,Modul10_Unterwerkzeug_unloading_slope,Modul10_Unterwerkzeug_fft_energy_total,Modul10_Unterwerkzeug_fft_energy_low,Modul10_Unterwerkzeug_fft_energy_mid,Modul10_Unterwerkzeug_fft_energy_high
61,1.8355915977320425,-0.013323564071807799,0.08873438717352612,0.3542924680891456,0.36523546434014253,45.44147043065596,120,4.236888293361346,16.933158828130853,0.015372211906175024,-0.004707770822306769,16452.59375060143,15762.594259815174,625.1572942729789,64.84219651327733,0.016306790608603555,0.003957383414489997,0.0067580967350826275,0.002203235887507548,0.007108172750906919,3.4526242564293557,3,1.8781028207156065,4.052461817132948,0.0,-1.6816443824211113e-05,0.6362870977380138,0.14776758498264742,0.3292732907906623,0.159246221964704,0.271829249108927,-0.13335900147876892,0.039543309608731696,0.09450011444390681,0.10243995785201933,20.018944646508558,511,0.050790099716737085,-1.1376308543409859,0.00017455724441040827,0.0,1170.5142819043274,986.054686778601,120.3986736270339,64.06092149869261,0.20754047445370058,-0.22196167205300116,-0.03195414355558096,0.10132119513946243,0.10624053781330223,-16.524513662722022,511,0.10495061360954357,-1.0047595957405,0.00017044349193397768,0.0,1345.591734308895,1090.953523197781,178.26324450579273,76.37496660532202
62,1.836944120871471,-0.013400005903673696,0.09108850979957682,0.35526566268563164,0.3667571508518526,46.6474264919787,122,4.185610804204242,16.5978916200978,0.01513443887535553,-0.004737706790103296,16543.08997776825,15852.74535197149,619.764622425837,70.5800033709193,0.007898943024249436,0.003338576827887702,0.005684450364178292,0.0011368674663528916,0.0057970202327452995,2.903498265989824,327,-0.016634450691464124,-1.254678783323148,9.864604560639827e-07,-8.619851569957751e-06,0.16940651755714714,0.14394928072104637,0.012625262904377843,0.012831973931722918,0.27905848206819883,-0.06856121987715837,0.09727016494346119,0.09186985853385021,0.1337966961294553,49.57267509875874,327,-0.03305645535647759,-1.3277514830788522,9.561157269879745e-05,-0.0003651528393356151,1106.328793542458,968.4707784061765,87.31839760222917,50.53961753405265,0.2108925760517237,-0.14923982868107644,0.026108312999449615,0.09658742155387126,0.10005385554841184,13.191989784334686,327,-0.03444696828629055,-1.3180595169270526,6.564138691112384e-05,-0.0002669593287377077,1222.868256356447,1069.8699542001223,97.42875212802728,55.56955002829751
63,1.8413757075019594,-0.013557275028971513,0.08829847517966175,0.3544266284052968,0.3652599836305638,45.21866616585316,128,4.237823075941744,16.947593055163047,0.014459588817741183,-0.004821921338712866,16465.070995265487,15745.18433155206,640.9602661943628,78.92639751906138,0.016630636657650653,0.003738719719599803,0.006727632480011374,0.0024392392065188035,0.007156181013132806,3.438022856436909,429,1.9037346434263596,3.720921187666587,2.2495565432415764e-05,-0.0001272376998429625,0.7798895346950173,0.15213105357584192,0.44146682256580966,0.1862916585533658,0.3631340007948278,-0.0024254817821772467,0.17243018431232554,0.0950586678096922,0.19689672111981948,87.99691057208261,148,0.04453687249328796,-1.1407127603791392,0.0004428242866241787,-0.00023638026239872318,1184.4070810891792,981.7876742204078,142.60619715219647,60.01320971657503,0.32969684349317685,-0.07277096276285967,0.11651346965277534,0.10230611967619045,0.1550546056514517,59.38665671763451,429,0.09929310740632855,-1.0021123692297926,0.00014799498326559368,-0.0007159560240057581,1371.8860072406496,1088.7999883006867,211.41020306289465,71.67581587706874
64,1.8389166816113516,-0.013683858558952815,0.08786895277297287,0.3545803884003862,0.365305631902367,44.999028167824456,122,4.241341285896134,16.978943786529804,0.015150776211825841,-0.004742788106422139,16479.32287897969,15797.129256977354,609.7159345894012,72.47768741293409,0.007703111571350663,0.003244645041339141,0.0055740510010435715,0.0011412887399202727,0.0056896910768602935,2.847865560975964,191,-0.014566988392630443,-1.2542506203297894,8.724806088322407e-06,-5.117389604804878e-06,0.1707526275911489,0.14574243175644933,0.013686799620379348,0.011323396214320169,0.40334834788103224,-0.10203368254558402,0.22664288436177657,0.0950712188978192,0.24577537243292438,115.98075895342699,472,-0.16624073394781586,-0.9430427692192884,0.0005464763536372787,-0.01069910443100049,1184.7921066241765,1001.8101042979096,135.73892549110676,47.243076835160366,0.3857376036686455,-0.1827389082119252,0.2052637238079325,0.10132525815767189,0.22891047213314217,105.10033999065422,472,-0.25757532647896275,-0.5440485093873026,0.0005970590395442451,-0.012507253566448972,1345.794835296466,1117.8075361015615,173.759934413759,54.22736478114565
65,1.857389469915616,-0.014259063543551208,0.09541311867717765,0.3578326695048155,0.370334824963367,48.86122217588965,128,4.112192815110164,16.085623372087667,0.014584587797996566,-0.004862923250096559,16783.086664339193,16063.599311265258,634.7595537436216,84.72779933031211,0.014627666857607548,0.003754292166893495,0.0064155670735498395,0.0016671825292113509,0.006628649821866019,3.2791227493416057,481,1.4720885437773485,3.855739129217344,1.7685648135751457e-05,-0.00030494684935789397,0.36436796578252906,0.15329742161958657,0.13687287923830443,0.074197664924638,0.17667016988225007,-0.17004757878283588,-0.0023101990885059324,0.09352750533815433,0.09355603280712058,-1.3244565546121339,481,0.0054751185281675845,-1.2844007830850726,7.668367418752742e-05,-0.0010705241898744291,1146.6672294299767,978.1866512313696,105.82535267404833,62.65522552455886,0.1173835035583172,-0.2686145410640971,-0.08621409835285027,0.09936826981364422,0.13155578208711366,-44.2351478438949,481,0.04367774853720831,-1.1827895358694704,6.77951252839959e-05,-0.0004870508833515582,1294.3879944532516,1069.4550079891308,146.8359620825004,78.09702438162068
66,1.85494155315758,-0.014379572502112269,0.08096318849375549,0.340042212624922,0.34954791410896446,41.46327038727042,117,4.455215971950064,18.955411213943812,0.015943541396407766,-0.004720821569292772,15155.802662368573,14481.941140562249,593.8858713137511,79.97565049257054,0.012472858149155438,0.003497699820628704,0.0059373677776293175,0.0013936384929333723,0.006098734653665176,3.0352547767885776,14,0.8557229154673184,1.5955943248552362,0.0005416465543783535,-1.6079545826804388e-05,0.2545852020011739,0.15422191337714025,0.05777555286596173,0.04258773575807196,0.4302971186637937,-0.03533917674266849,0.24417581180851383,0.09997171745825026,0.26384876608371505,124.96465513036347,13,-0.14198982512432803,-0.8631562632246985,0.02387642634003502,-0.0008887368010338313,1309.9910522848536,1165.4021668566315,69.27307134195736,75.31581408626477,0.43076015715981714,-0.09909294993836709,0.21475982410167388,0.10789970026655782,0.24034168878035894,109.95262770268315,13,-0.16660901901922823,-0.6883558913153336,0.02713224186038325,-0.0010019973855449125,1526.0037376057378,1344.197823911082,94.46992189354715,87.33599180110907
67,1.836837599083909,-0.012510713606138068,0.08939963892886514,0.34607624414716376,0.3574367946974944,45.783045152177195,111,4.261708411402706,17.499528585808044,0.016640829716502766,-0.004606990376140888,15698.446264699516,14915.859282672203,699.0073017020276,83.57968032528787,0.015558224398341725,0.0038489351456283765,0.006074003193388839,0.0013727769517017866,0.0062272009243657354,3.1053205691237764,488,1.7577639831139702,10.10107246376365,2.2898824598353778e-05,-0.00045015377541945506,0.24706582119782297,0.15751752641439026,0.055522781928165475,0.03402551285526718,0.27063340475187175,-0.2895940849984675,0.09528989724732469,0.10886593560365142,0.14467880443335188,48.9634850985255,139,-0.5132862129709765,0.02710215457199938,0.002724641706655426,-0.0013744156248503058,1553.4727544740888,1399.9266375462787,80.09719581960495,73.44892110820498,0.22402013596173467,-0.40239355765471785,0.03944371140646607,0.11925860029365135,0.12561218138985358,20.460284987495093,53,-0.6741216095658058,0.4884967371251627,0.0077506983392029855,-0.0012363022978532587,1864.2191971357063,1675.0522027425468,104.99919736321837,84.16779702994123
68,1.8425583990086638,-0.014361508332401726,0.07968895679988132,0.3414409128334729,0.35061692314035353,40.811187897272546,111,4.453677633867941,18.893699479215517,0.016696852671130837,-0.0046200752692978535,15280.730785461168,14564.316639900479,645.2904073715018,71.12373818918634,0.015873526498794935,0.003447007016200816,0.006617258891893025,0.0020754643534935313,0.006935104002461652,3.383118835445024,61,1.8479323948071478,4.398186570491795,0.00017863440478355815,-2.442332571481819e-05,0.5645997198026153,0.1661153877705722,0.2696585419148698,0.1288257901171732,0.07038362596500164,-0.3402869263100794,-0.1294805346360389,0.09520094829067459,0.16071225654902044,-66.02591430941457,18,0.04269628239356872,-1.1073975333455228,0.017973201032622756,-0.0007155637283754681,1187.9384648415817,1009.4509135977156,90.76010512839242,87.72744611547357,0.0008191700877278191,-0.4764789788151115,-0.23578287402229128,0.10222364339721779,0.25698878759901805,-120.32896611171114,18,0.09592179454819175,-0.912731743851456,0.02059186027684038,-0.0008395053250937975,1369.6632985368385,1124.177531322675,143.24745680223333,102.23831041192982
69,1.8377250217280634,-0.013217832922811142,0.0807333806334477,0.3423095420071867,0.3517011533925857,41.345943827592976,111,4.444274660186352,18.795812699506705,0.016649477856461693,-0.0046091368776168965,15358.54496426381,14607.174623001174,673.2073643579741,78.16297690466459,0.014879915143554894,0.0034346916644884106,0.0058630944097731565,0.0012678558965159236,0.005998611058590433,2.9968475174326845,492,0.8927443570489324,4.48796574171007,2.063933526709052e-05,-0.00047458182966788096,0.21071163645387597,0.16981550075463653,0.01670827897164462,0.024187856727594877,0.07400975621501021,-0.3599394213334948,-0.17454203168384586,0.09711867881378847,0.1997422303842141,-89.1478147547067,492,0.06880962494436868,-1.124111009639504,0.0006644930684439322,-0.012824992880019138,1236.2946980774097,1096.6476771745536,58.43017969844307,81.21684120441256,-0.007689088786269546,-0.49334083593538913,-0.30064361393201877,0.10258411239562845,0.3176634740005588,-153.5941182417273,492,0.12307051424188879,-0.9764166341096119,0.0007424104473980928,-0.014509003262009587,1379.356530210312,1223.678489322283,65.6405252135144,90.0375156745147
70,1.841088712170007,-0.013640388488007662,0.08091633517704185,0.34133853953800936,0.3507983065415575,41.4396416853393,111,4.450516654597584,18.88751074997122,0.016682431145800338,-0.004616916998862634,15271.53285932075,14488.134550172283,696.9000973766289,86.498211771836,0.0161799878243436,0.003885965155316075,0.006985207595249633,0.002379205761607619,0.007379278095098466,3.5714860041174887,323,1.885164934501883,3.7962770644081445,3.348722384494064e-05,-6.170916955621532e-05,0.7419646376909831,0.15265587421465213,0.40944137019623866,0.17986739328009219,0.255954058139512,-0.26448965624252807,-0.0786309573996097,0.10846082569337619,0.13396483931117212,-40.2104304851233,489,0.4137566664023602,-0.3771338739346213,0.0007126389273981716,-0.011333351640654436,1541.9083162817808,1325.6379075120008,127.76182559696606,88.50858317281394,0.18088379625097678,-0.3826944936411021,-0.17835596664953107,0.11619437521113792,0.21286611677342016,-91.18055732901121,489,0.46583324554191896,-0.2606155314413341,0.000746251474610218,-0.011836774457172362,1769.6311629106192,1472.6856013585495,193.9327255568248,103.01283599524517
71,1.8465211810901523,-0.014192559207943623,0.0868498067544072,0.3448340306177871,0.3556028650129057,44.477623970092125,111,4.306111763325063,17.842355493476727,0.016733187720123544,-0.00463018540877273,15585.859219504264,14855.270657836041,665.2550523544555,65.33350931376702,0.009912037881612169,0.003688444102947174,0.005901375680237584,0.0011708550982846143,0.006016405619676807,3.0170600538033288,497,0.07434219823723327,-1.0282624515764796,1.0739383591117808e-05,-0.00037320087745410565,0.17975595578397577,0.15308862829380318,0.008996390018314546,0.01767093747185805,0.27016663269882674,-0.14707409581493833,0.09170432974087124,0.09237083615401492,0.13016165128414095,47.0565053241761,105,0.011755803489574869,-1.2705765715507078,0.0031511383865137133,-0.0010251614951198157,1118.3578987889664,983.7173513933762,54.42988189280418,80.21066550278586,0.19664106460069697,-0.2061311487436523,0.013675793937945307,0.09612604029443902,0.09709399035224198,7.173060500257156,105,-0.010419470841573896,-1.3013729681481814,0.003167789751574858,-0.000989612317799384,1211.1340284939283,1064.9135381303358,58.94862251807687,87.27186784551566
72,1.8492712503513191,-0.01423205168241985,0.09382878774081628,0.35845529614800453,0.3705321048781937,48.05043276435117,122,4.125493365428783,16.193830245874093,0.015235757405559783,-0.0047691461008482925,16841.469937492126,16166.628272257825,604.0246419052029,70.81702332909587,0.014498025028321095,0.0037027601786720453,0.006494533265143151,0.0018548964042849943,0.006754228527572958,3.320279190198434,405,1.651414680651436,3.8869182237083706,2.5098252887492664e-05,-8.399602362139458e-05,0.4509729603853606,0.1475510015806149,0.20099199759737196,0.10242996120737376,0.20978195809229855,-0.3867104308447857,0.002678244215154016,0.10870283665706822,0.10873582523423114,1.6903931000429884,451,-0.3566484737989626,-0.14715726437959464,0.001022917186287755,-0.009778563753066955,1548.7880799299326,1331.733554541439,154.47383063762712,62.58069475086644,0.1820161738661773,-0.5415339802679113,-0.05436132942076831,0.1235413396755191,0.13497265184182786,-27.385613298293162,451,-0.67481874186217,0.8753568286900633,0.001186822447624573,-0.011861477936624404,2000.4833216671018,1689.52656713958,231.0106666855405,79.94608784198158
73,1.8470153769452824,-0.013474473567089966,0.08974966204504516,0.3558221101997697,0.3669664507066237,45.961963777282705,122,4.231127154824886,16.92303882385991,0.015219044317754735,-0.004763028121958083,16594.94592090043,15877.672738609743,641.2815030720675,75.99167921862224,0.0088575776772273,0.003500922423503155,0.005832623955533792,0.0011845092608134436,0.005951685844835854,2.9803484480281206,33,-0.0007307821600471504,-1.1742254096084355,8.944344976784588e-05,-5.957175577775355e-06,0.18390217276575566,0.15237045637693586,0.017435469139963494,0.014096247248856277,0.33562261614198496,-0.5007416974359036,-0.2907941589634677,0.14735620287565518,0.3259986095264852,-148.94697353077572,493,2.0755143523761417,5.988726941520529,0.0008862667475397228,-0.005978286462441836,2846.14504472532,2554.4721764019173,217.54222869107323,74.13063963232952,0.31665022163223244,-0.6528367528616973,-0.4363371043715689,0.16954638530674537,0.46811969134180714,-223.40432584993385,493,2.462509714123834,7.795221768328185,0.0010420241480577947,-0.006322406046884762,3767.8943437133953,3384.5130912975296,289.11298855337014,94.26826386249486
74,1.8552092344331688,-0.014058484574882868,0.0885123634268589,0.35653936682103127,0.36736189047388984,45.32825607682012,128,4.239759130645081,16.94824430530733,0.014568564712861054,-0.00485805778686679,16661.97452704606,15978.699227196925,606.2641469126914,77.01115293644217,0.013596471704659129,0.0037788300300984953,0.006260930161488345,0.0013122179643525508,0.0063969650986232555,3.1989113870491783,503,0.6915687091054668,1.6761465847145107,1.4288703681993444e-05,-0.0007373349101739973,0.22577436962003578,0.15955718209908265,0.03922210617481272,0.02699508134614035,0.3622419935475708,0.01059500799963485,0.17693318528567215,0.0917962301854998,0.19932862296118753,90.50794955991253,123,0.0868193775614743,-1.2969942438493383,0.0019403953987918963,-0.0008281047309525155,1104.5565940074498,961.570027506402,90.9542035279784,52.03236297306981,0.34051854160925493,-0.09119177359118731,0.14786793345546612,0.09971498319479864,0.17834798461975715,75.7292928445668,123,0.06468570197061954,-1.2402665343099322,0.0023670617784908544,-0.0011097951547569208,1303.350781171845,1120.8060565930668,117.79488088532743,64.74984369345054
75,1.8442920243161391,-0.012743461662343358,0.09111202760017581,0.3584370914375314,0.3698358420862051,46.659358908308754,122,4.185509480054137,16.528792626515312,0.015200506549772431,-0.004754163598967979,16839.90305540245,16164.016596803247,606.4133562630348,69.47310233617203,0.013446460349706812,0.004057176200890578,0.006557509971123054,0.0016291419860354618,0.006756851384486849,3.350197891109891,225,1.2882750911606804,2.7226847702650474,2.926435450249364e-05,-2.025788406316094e-05,0.3479105107119664,0.14280404526894405,0.13246458945937675,0.07264187598364562,0.18189971837116883,-0.20623717812593906,0.012490462209801004,0.0972020465007324,0.0980012729006364,6.51655767638522,131,-0.011910852450584125,-1.1007358556460995,0.0018274326020740785,-0.0009640100152358263,1238.420355873893,1049.3939677924195,132.9040921924002,56.1222958890732,0.09457511412643296,-0.32071487748263816,-0.10401634502498137,0.10247864546761037,0.14601805644930407,-53.01766565959682,85,0.051772117123503825,-1.0779419070705107,0.0031956251122477945,-0.000924890117328083,1376.5207628328637,1141.9406206499536,168.364827499987,66.21531468292271
76,1.8548520428056436,-0.014507527768160975,0.09161302125028589,0.35732229502203955,0.36887961204493647,46.91566961629197,128,4.1928159206855256,16.63279886295845,0.01456362552315951,-0.00485720179931785,16735.198914872242,16038.570643680889,612.1718912737548,84.45637991759824,0.016231611114853422,0.0038995613614076865,0.0061427305732859655,0.0012791501838372136,0.006274501102780435,3.1378517953400094,508,1.2722721920772673,7.419925171514812,1.7637259234071625e-05,0.0,0.21446385556329806,0.16506034102993852,0.029025819594024192,0.02037769493933535,0.2656721974237766,-0.45505577582596807,-0.2757636039712945,0.11662008441984018,0.29940910033819546,-141.27460933773898,501,1.4388900938732478,4.333756225842484,0.0005668687179849355,-0.00727772347861396,1782.649516238802,1526.7639034949361,192.38689674626505,63.498715997601124,0.24358695999141594,-0.5860217241419974,-0.3970578513882732,0.12866327772129793,0.41738372798069157,-203.31513964593458,507,1.8026366964234297,6.337412705157464,0.0006836874377222691,0.0,2169.838245740685,1838.3888820048635,256.28456427361107,75.16479946220998
77,1.8461422930715439,-0.013992757952648267,0.08962911640031843,0.35666184539660256,0.3677513432584739,45.899999877142726,122,4.21260149753286,16.7655729350466,0.015208240699536368,-0.004760676361946221,16673.37108625523,15972.844528170774,631.553947829255,68.97261025520143,0.016303634154610867,0.003887025009702335,0.0068910572932746154,0.0022591707214790493,0.007251932360962934,3.5208708345831057,43,1.8741853162957782,3.9387522503441232,0.00020627687202782357,-1.926729992543699e-05,0.6690162328643814,0.14526768021208714,0.3633104130682965,0.16043813958399794,0.2699607481119444,-0.08855286981787258,0.0752756849471091,0.09383446379034877,0.12029686338005117,38.511072136638326,277,0.12167178598813551,-1.1215271316142739,0.0006299975428793388,-0.0012989577203543028,1154.1240870519425,933.6609236169201,159.9713338573375,60.49182957768511,0.2547220735788045,-0.14967654209917233,0.02812555496656889,0.10068969630135843,0.10454406622777442,14.447018271006684,277,0.17119824218759574,-0.9737546374221524,0.0008085567085658869,-0.0016125199792837606,1328.9233917345632,1020.4673946893734,235.06581878264288,73.39017826254687
78,1.8403251392483224,-0.01309297800741439,0.08892893184790995,0.3558223273160408,0.36676679721072614,45.541650330917676,120,4.230179572162064,16.878660204820527,0.015417372143975459,-0.004721020588763118,16594.969265924905,15860.415863040804,656.0744505401328,78.47895234396884,0.008123092091494422,0.003863693219729757,0.005930430978563871,0.0011344810112953144,0.006037968098334046,3.0287899756275807,180,0.051179093513539886,-1.2636020354455904,2.86937328086674e-06,-1.6515849343101682e-06,0.16871140832377676,0.14363454772280465,0.012667366989632048,0.012409493611340038,0.05506522730757485,-0.2770090582055745,-0.11272354335383546,0.09175968510840773,0.14534936201249102,-57.71287915053374,133,7.940589737760642e-05,-1.350183791436735,0.0003433960322289388,-0.00017838753453492098,1103.6977935211326,971.565838678454,82.10603752160475,50.02591732107362,-0.018383351979106094,-0.3695374498838927,-0.19945507834836743,0.09608202857378519,0.2213912475546562,-102.05205002776381,414,0.004792850598319122,-1.3376712373429385,0.00010100133252196938,-0.0006052950773296067,1210.1277968016825,1065.236343008857,89.70957290202294,55.18188089080296
79,1.8424404039468159,-0.013865612572176294,0.08965220124156563,0.3547191459516829,0.3658731879929842,45.91177677151624,122,4.233985344030246,16.96345355472682,0.015173186590272641,-0.004752439783460603,16492.243811667944,15780.68425269952,631.234321774762,80.32523719366303,0.015672654958828455,0.003496360516193806,0.006607957510149816,0.0021853339152793174,0.006959941578577752,3.375832317225921,423,1.8416061831428723,3.8628128449186114,1.703449133352339e-05,-0.00010399847350570265,0.6260592566488248,0.14641133319881006,0.32280919498628047,0.15683872846373434,0.07998039133894962,-0.2841048221994529,-0.10976727512705137,0.09427512824273682,0.14469503963164135,-56.2546890558575,510,0.059630059322280334,-1.1653869977021498,6.249664747137688e-05,0.0,1165.1000119877751,972.5988160824335,134.22051395945442,58.280681945887,0.03869738893216282,-0.3641364546833603,-0.17815877036664424,0.10088398058048106,0.20473916331839775,-91.20880848393554,423,0.10994266016373355,-1.0299254309125616,0.00011040677256879366,-0.0005354674229247999,1334.1706806283935,1066.4202326678167,197.43722287760036,70.31322508297677
80,1.8393809126825973,-0.01329235195148603,0.08260487814661042,0.3427168623298917,0.3525314363554863,42.303515030709704,111,4.409711518845815,18.556312111852943,0.016657233954081658,-0.004612079041776752,15395.303124299837,14579.597370352556,693.7816943037616,121.92405964351966,0.00785538898249211,0.0035724848978408385,0.005629815279887887,0.0011341724752941687,0.005742923235545991,2.875107442169772,511,-0.035812243925330355,-1.3285862915714504,1.9468017599458384e-06,0.0,0.1686070523083629,0.14536090451237801,0.008886855353882506,0.01435929244210239,0.12742478580851846,-0.20293288984226,-0.036421790686557,0.09108663651223489,0.09809853305695948,-18.746973104840553,341,-0.02801043535437557,-1.3956144273785693,0.0001428737359553815,-4.735135093282793e-05,1087.4795164682116,966.3254894983278,52.96929627876193,68.18473069112206,0.06557318895313226,-0.3003008650713724,-0.11212918968232659,0.0959192048836911,0.14755829032736414,-57.4511391147485,511,-0.02057386454933574,-1.3599673758357569,9.620035833989994e-05,0.0,1205.9354375703729,1072.4988454086192,58.454860555478476,74.98173160627489
81,1.8437673434337487,-0.013815183927911444,0.0832684346636303,0.3422515818394854,0.35223540066688525,42.64335655962644,111,4.401643704732757,18.532704171817656,0.016703809856808464,-0.0046215656270753745,15353.325294875403,14562.005534819333,695.6436959417233,95.67606411434623,0.013263834551698304,0.003332374751635276,0.006154927384023994,0.0014767074152065977,0.0063295968191295245,3.144782574104503,435,1.0614279387815582,2.5724085660896963,1.4414823350172798e-05,-9.320425862997597e-05,0.2859369808293992,0.14812730549093245,0.08278163986840041,0.05502803547006636,0.15029473438961016,-0.4801133032748086,-0.041344918109545256,0.1255643420669979,0.13219609015475103,-20.978085612302703,472,-0.9984272676822067,1.3056684323412604,0.0004530048263717707,-0.01169490275751712,2066.5408923916593,1849.6474858019603,126.34371883096283,90.54968775873542,0.11837691437903329,-0.6218333763310746,-0.10773572258257805,0.14180717380892685,0.17809059622581258,-54.85937773628039,434,-1.2262235824271206,2.0174648385594995,0.0006222273611842508,-0.007299123153887683,2635.771653807644,2345.3587129209063,180.06719942894773,110.34574145778976
82,1.834740009442577,-0.012580026417157652,0.08139499302981586,0.3435431639360776,0.3530538916051407,41.6843200899227,111,4.431758010421973,18.669268066700567,0.016617750960223186,-0.00460118947534747,15469.624196847957,14683.172124852077,676.8996709685847,109.55240102729677,0.011285976286068783,0.003086402762535216,0.005705960858098019,0.0013081187708632695,0.005853987020213789,2.9153734685203947,8,0.4773804178925893,0.30665007669343947,0.0006720057078968833,-9.997867574165675e-06,0.22428711876971497,0.14827449773009585,0.03934176540677012,0.036670855632848984,0.16814457854416837,-0.5057751093641586,-0.3092668761951226,0.12824462483527815,0.33480245595071506,-158.31487109040066,485,1.107536845007553,1.8021279642409285,0.0006211425492996168,-0.003502743099340929,2155.7010259548074,1960.4013166736834,112.1901970308465,83.10951225027709,0.10938040735949964,-0.6504704448092082,-0.4381631753670501,0.14422235951533863,0.46128847506946,-224.23205233797916,485,1.3367219928961007,2.4609670495149008,0.0007022611077208043,-0.0034500399027892602,2726.311748776238,2467.392165868618,159.97139584706423,98.94818706055592
83,1.8386304459848903,-0.012791692345209223,0.0847781364396152,0.34520667153605716,0.3554644546099895,43.41651707014382,111,4.340963926386573,18.02864992357145,0.01665372671683581,-0.004610772200804699,15619.759036934696,14834.038072163588,689.1060499686964,96.61491480241168,0.014892079748391088,0.003674714521795654,0.006046468474139512,0.0012923206161333932,0.0061830311000064045,3.0901488565378403,482,1.0895376686104115,4.715143268346748,1.9095276536399763e-05,-0.00030980772543524524,0.21893397987185592,0.154140835062206,0.03629986675264212,0.02849327805700785,0.4493360893276076,-0.12258495844069486,0.05349410153794269,0.10541361138132854,0.11821018722515197,27.202690381954447,482,0.4363465582880708,0.08506611263531783,0.0006578148161729931,-0.006967540877180218,1456.476268890344,1303.4113908808836,79.35449978226012,73.71037822720004,0.4806142327286772,-0.2065799312569822,-0.013014411766391187,0.11880358516029406,0.1195142952142731,-6.834313248295958,482,0.7545097391696147,1.0646971089933244,0.0007969317648741901,-0.007841283566021715,1849.9885425552436,1652.1871256774414,112.75061132111496,85.0508055566871
84,1.8408096352894847,-0.01297908119866827,0.08088923300136103,0.3431161339515106,0.3525219842696047,41.425866748031105,111,4.444267381319619,18.77299966539495,0.016675593656473607,-0.004617923384984807,15431.28223600225,14690.945456307172,654.2975856159302,86.03919407914927,0.014577756478048511,0.0038155793444672134,0.006439858838905832,0.001885030563122242,0.006710076161187629,3.2926285860835742,13,1.6504080200590934,3.6412887207592517,0.0007471553397831126,-2.0609648630249265e-05,0.4657622221180243,0.16233106148136234,0.19400532548496421,0.10942583515169776,0.4478307287414397,0.04892225869038399,0.2638759497905402,0.09650453833736809,0.28096911360070914,135.00299054508093,99,-0.0253107936544573,-1.1408371515502422,0.0029672877987937762,-0.0009658800727628468,1220.690907485307,1054.6895389124816,88.25091224695528,77.75045632587023,0.46811895104281553,0.05214313005212809,0.2622129285519432,0.10170287201996302,0.2812456116580229,134.14660169534787,99,0.04742966329763241,-1.0819119499501229,0.0031348985794001872,-0.0010001150029804937,1355.7411316164696,1134.1045604350334,131.09394680129793,90.5426243801383
