x_mean,x_std,x_sum,x_median,y_mean,y_std,y_sum,y_median,z_mean,z_std,z_sum,z_median,Label
-49.158690176322416,3940.4318667310254,-39032.0,-832.0,-991.0629722921915,1803.380525600529,-786904.0,-1075.0,27.903022670025187,2974.346477868204,22155.0,618.0,1
-89.17884130982368,5284.066456196287,-70808.0,-145.0,-1013.9219143576826,3288.8710507325145,-805054.0,-734.5,3.1662468513853903,3727.8924800845775,2514.0,-204.5,1
-206.42695214105794,10222.886973155171,-163903.0,573.5,-930.7380352644836,4646.602400218268,-739006.0,-886.0,3.672544080604534,5639.9603983456545,2916.0,-1778.0,1
-130.1057934508816,10701.484822971259,-103304.0,1204.5,-961.9433249370277,3682.682209039194,-763783.0,-614.0,23.173803526448363,6644.737697749852,18400.0,-2318.5,1
-50.68387909319899,9980.182673240026,-40243.0,-75.5,-1093.0818639798488,4190.21133520052,-867907.0,-1270.0,-17.265743073047858,6148.225018150041,-13709.0,-1028.0,1
20.43198992443325,8631.636815344726,16223.0,1057.5,-1138.8652392947104,4659.636075796674,-904259.0,-1203.0,18.410579345088163,4927.245442908974,14618.0,-764.5,1
-67.05667506297229,7551.420895870838,-53243.0,1035.0,-1042.3513853904283,4420.558907300905,-827627.0,-1127.0,19.554156171284635,3974.8421000420176,15526.0,-1122.5,1
-135.1586901763224,7316.097043131731,-107316.0,197.5,-949.6725440806046,4608.233323548639,-754040.0,-1131.5,31.522670025188916,3969.4987209916726,25029.0,-745.0,1
-165.8375314861461,7661.449596640854,-131675.0,365.5,-912.3022670025189,4646.414901501233,-724368.0,-1122.0,10.424433249370278,4208.806228170585,8277.0,-653.5,1
-120.71788413098237,8022.1962503701425,-95850.0,670.0,-911.1070528967255,4651.3579551688845,-723419.0,-1054.0,24.012594458438286,4335.9740652382525,19066.0,-553.0,1
-215.45717884130983,8110.606714822709,-171073.0,1250.0,-983.9672544080604,4258.3364119882945,-781270.0,-1049.0,31.406801007556677,4311.657707733167,24937.0,-555.0,1
-174.67254408060452,7923.547718190902,-138690.0,636.0,-986.7745591939547,4277.541667191568,-783499.0,-1178.0,21.634760705289672,4260.327063870602,17178.0,-696.5,1
-180.2065491183879,7881.860095984213,-143084.0,1093.5,-1029.9357682619648,4058.697706350046,-817769.0,-1175.0,32.503778337531486,4158.450183055483,25808.0,-881.0,1
0.7934508816120907,8552.375504171076,630.0,1409.5,-1110.2984886649874,3574.5458393270637,-881577.0,-1094.5,59.78463476070529,4413.849259885796,47469.0,-53.0,1
-181.40931989924434,8933.488857674982,-144039.0,1206.0,-1033.6057934508817,2723.152850035679,-820683.0,-1470.0,17.945843828715365,5089.41248262005,14249.0,1101.5,1
-196.1057934508816,9083.14406870796,-155708.0,1350.0,-990.9546599496222,2690.559111198763,-786818.0,-1045.0,32.20654911838791,5620.620919073064,25572.0,1152.0,1
-59.20025188916877,8616.529132662561,-47005.0,1881.0,-1014.6826196473552,2591.759698633434,-805658.0,-646.0,2.593198992443325,5777.33554194239,2059.0,1178.0,1
-107.24433249370277,7347.446800762643,-85152.0,1668.5,-1004.0717884130983,1918.2931301814806,-797233.0,-863.0,5.949622166246852,4459.748188423014,4724.0,337.0,1
-79.57556675062972,3958.352163609891,-63183.0,522.0,-1004.3652392947104,1392.3654861465475,-797466.0,-772.5,15.57682619647355,2296.2855525790137,12368.0,-314.0,1
0.7216624685138538,1362.9837075311896,573.0,-81.5,-997.8350125944585,1000.6632802734288,-792281.0,-963.0,0.5025188916876574,1154.5742343682537,399.0,2.0,1
0.27329974811083124,1222.1528426765983,217.0,-302.0,-995.028967254408,776.1308637704343,-790053.0,-987.0,8.638539042821158,720.0454196658164,6859.0,-71.0,1
11.341309823677582,1221.926678528078,9005.0,-288.0,-990.0730478589421,808.4215496702687,-786118.0,-951.0,5.821158690176323,726.98092951924,4622.0,-33.0,1
-225.9256926952141,7987.080955987484,-179385.0,-1245.0,-987.5654911838791,4386.025876580169,-784127.0,-1005.5,44.6712846347607,5329.677992350986,35469.0,-861.0,1
-425.7632241813602,9819.847545545863,-338056.0,-1463.5,-1022.4874055415617,5156.765533958717,-811855.0,-1033.0,38.62846347607053,5484.982323469481,30671.0,-850.0,1
-423.39798488664985,9617.893729055271,-336178.0,-1391.0,-1096.9068010075566,5384.50511870834,-870944.0,-1402.0,25.86272040302267,5268.553291767327,20535.0,88.5,1
-432.1712846347607,10174.48466583272,-343144.0,-784.0,-1181.6410579345088,5195.988176057273,-938223.0,-1366.0,38.788413098236774,5446.51646371097,30798.0,105.0,1
-397.10201511335015,10643.389097291283,-315299.0,-51.0,-1230.1662468513855,5167.223406016671,-976752.0,-1199.5,41.614609571788414,5562.9927775628385,33042.0,-161.0,1
-423.75188916876573,10806.04538686815,-336459.0,171.0,-1290.1057934508817,5125.370501800139,-1024344.0,-1366.0,14.316120906801007,5579.694705209807,11367.0,-199.5,1
-422.78715365239293,11020.74562666946,-335693.0,675.5,-1267.411838790932,5184.925995297048,-1006325.0,-1318.0,43.86272040302267,5905.96910394836,34827.0,-73.5,1
-494.5113350125945,11015.182454683156,-392642.0,396.0,-1303.0617128463475,5196.068470588288,-1034631.0,-1553.0,29.288413098236777,6094.089814072657,23255.0,125.5,1
-575.2607052896725,11417.329639285113,-456757.0,1512.0,-1229.831234256927,5239.849524637047,-976486.0,-1366.0,35.16372795969773,6495.964901064195,27920.0,140.0,1
-430.04911838790935,11378.773854756286,-341459.0,431.0,-1143.668765743073,5198.137204890258,-908073.0,-1195.5,34.3287153652393,6125.8206023324965,27257.0,-249.5,1
-336.8866498740554,10822.800111662269,-267488.0,596.0,-1025.4395465994962,5207.276711832368,-814199.0,-862.5,52.7455919395466,5625.050694193263,41880.0,-736.5,1
-337.404282115869,10333.55016440547,-267899.0,-1881.0,-1010.5566750629723,3852.498545301555,-802382.0,-1328.0,96.52015113350126,5731.6691063104845,76637.0,1837.0,1
-722.0428211586902,11047.65957517512,-573302.0,-2164.0,-1033.8954659949623,3793.157085637559,-820913.0,-1487.0,0.47858942065491183,6523.746521639834,380.0,2088.0,1
-569.6385390428212,10850.99850376462,-452293.0,-752.0,-1053.6120906801007,3941.6615466645385,-836568.0,-1376.5,-64.44080604534005,6384.947073551418,-51166.0,2465.0,1
-434.3690176322418,10445.00064203943,-344889.0,-109.0,-1059.2405541561714,3792.3874650159078,-841037.0,-1404.0,0.7493702770780857,5871.261931626481,595.0,2324.5,1
-354.1574307304786,9936.908953122678,-281201.0,-152.0,-1023.8614609571788,3643.9385262796072,-812946.0,-1316.5,4.142317380352645,5526.749119478572,3289.0,2427.5,1
-352.20780856423175,9737.689737475914,-279653.0,-683.0,-946.7833753148615,3971.122582262483,-751746.0,-1177.0,-18.093198992443323,5487.430740798546,-14366.0,2686.5,1
-398.0478589420655,9162.754659409271,-316050.0,-652.0,-800.4231738035264,4077.3494162335446,-635536.0,-780.0,-21.216624685138537,5577.4201513279895,-16846.0,2303.0,1
-415.04408060453403,8874.37381507315,-329545.0,-690.0,-811.044080604534,4223.028567185526,-643969.0,-821.0,-12.429471032745592,5389.1193370476785,-9869.0,2241.0,1
-509.4130982367758,8617.31391328414,-404474.0,-1033.0,-844.272040302267,4134.761480231987,-670352.0,-781.0,-28.9823677581864,5461.602388990471,-23012.0,1879.5,1
-508.98110831234254,8481.14144619767,-404131.0,-1295.5,-840.1939546599497,4133.033499362019,-667114.0,-806.0,-9.564231738035264,5312.155678357174,-7594.0,1960.0,1
-523.243073047859,8868.723494466098,-415455.0,-827.0,-752.419395465995,4049.002060250261,-597421.0,-788.0,-15.361460957178842,5558.542591980466,-12197.0,1893.0,1
-519.1209068010075,8835.919133352152,-412182.0,-658.5,-689.051637279597,3917.380451284315,-547107.0,-612.0,-5.342569269521411,5539.938474947691,-4242.0,1418.0,1
-387.683879093199,8276.572586989709,-307821.0,-1280.0,-997.8362720403022,3128.6963927773922,-792282.0,-599.0,20.593198992443323,5327.304526473468,16351.0,775.5,1
-373.0352644836272,7941.115535986092,-296190.0,-1914.5,-982.2682619647355,2587.1204756321863,-779921.0,-571.5,43.094458438287155,5375.17786724862,34217.0,372.5,1
-383.37405541561714,8040.50022064022,-304399.0,-2221.5,-991.4130982367758,2343.4375819528836,-787182.0,-859.0,60.30226700251889,5891.905940219459,47880.0,193.0,1
-340.60201511335015,7422.561329408008,-270438.0,-2169.0,-1008.6498740554156,2002.818538759622,-800868.0,-1135.0,-1.3639798488664987,5440.131776903519,-1083.0,271.5,1
-100.4030226700252,5858.774699531016,-79720.0,-1751.5,-1003.6410579345088,1738.322041271301,-796891.0,-1371.0,4.124685138539043,4193.727668338378,3275.0,315.0,1
-54.924433249370274,4155.053495795276,-43610.0,-782.0,-985.9609571788413,1746.7067372527877,-782853.0,-1129.0,25.311083123425693,2753.1822285419516,20097.0,482.0,1
-86.92695214105794,4564.259585727536,-69020.0,-138.0,-1003.2405541561712,2655.593446607036,-796573.0,-1035.0,16.909319899244334,3361.5033295973567,13426.0,-4.0,1
-130.9823677581864,9192.47168403208,-104000.0,551.5,-944.1410579345088,4667.320536065928,-749648.0,-989.0,6.659949622166247,4219.068849862723,5288.0,-653.5,1
12.397984886649875,10908.523681773318,9844.0,722.0,-1008.9760705289673,4074.663715774884,-801127.0,-571.5,-9.052896725440807,5583.831218721212,-7188.0,-2142.0,1
27.369017632241814,10482.657752195137,21731.0,69.0,-1021.5491183879093,4372.412070843332,-811110.0,-802.0,37.560453400503775,5664.631430230113,29823.0,-1182.0,1
116.97984886649874,9419.017637368626,92882.0,161.5,-1162.1486146095717,4803.832216078261,-922746.0,-1179.0,12.06801007556675,4972.510326910604,9582.0,-702.0,1
5.375314861460957,8588.889534318834,4268.0,172.5,-1113.0780856423173,4642.364860396857,-883784.0,-1150.5,29.12594458438287,4452.375581308359,23126.0,-1062.5,1
-125.33501259445843,8264.960735432622,-99516.0,293.0,-1012.3387909319899,4715.396093930474,-803797.0,-1001.0,16.39168765743073,4340.239683873959,13015.0,-1251.0,1
-163.20403022670024,8013.420645237096,-129584.0,-331.5,-991.9798488664987,4792.895435468118,-787632.0,-1042.5,22.170025188916878,4323.823558087346,17603.0,-893.0,1
-141.11209068010075,8243.476246968285,-112043.0,455.0,-996.5780856423174,4691.7169411433715,-791283.0,-1188.0,23.232997481108313,4306.542491886097,18447.0,-505.0,1
-153.0969773299748,8643.935067847637,-121559.0,846.0,-1015.4546599496222,4619.233535454397,-806271.0,-1245.0,28.268261964735515,4454.355060626497,22445.0,-684.5,1
-158.39672544080605,8706.038264465347,-125767.0,857.5,-1018.6738035264484,4674.599003581094,-808827.0,-1222.5,34.541561712846345,4465.366360708251,27426.0,-254.0,1
-175.25440806045341,8597.132511816784,-139152.0,709.0,-1121.9143576826195,4444.78615769218,-890800.0,-1287.0,33.82493702770781,4557.114306261777,26857.0,-418.0,1
-153.39546599496222,9038.463768450842,-121796.0,973.5,-1136.5377833753148,3844.810745184754,-902411.0,-1102.5,14.702770780856422,4751.883737959544,11674.0,-44.5,1
-102.911838790932,9514.298703965698,-81712.0,1029.0,-1071.4508816120906,3022.8571626369317,-850732.0,-1516.0,88.01637279596977,5235.998380210083,69885.0,1287.0,1
-210.85264483627205,9898.540697072514,-167417.0,981.0,-1015.183879093199,2847.5050111176347,-806056.0,-1390.0,-2.167506297229219,5748.309209684254,-1721.0,1157.0,1
63.287153652392945,9151.923678085077,50250.0,1812.0,-1017.2594458438288,2700.1089325916987,-807704.0,-541.0,-4.295969773299748,6029.944181465136,-3411.0,936.0,1
-114.72418136020151,7941.938953348127,-91091.0,2336.0,-996.4735516372796,2112.9776506776006,-791200.0,-564.0,20.570528967254408,5050.866345543378,16333.0,405.5,1
-75.37405541561712,4810.058331765642,-59847.0,1041.0,-996.2518891687657,1454.558977991853,-791024.0,-752.0,26.92317380352645,2824.9583037272837,21377.0,-137.0,1
-12.633501259445843,1704.5544748011941,-10031.0,17.0,-1002.6460957178841,1180.1971716094847,-796101.0,-1021.0,5.9294710327455915,1378.9079885623373,4708.0,-47.0,1
-2.9672544080604535,1122.264935996951,-2356.0,-89.0,-992.419395465995,867.6203437910141,-787981.0,-987.0,11.779596977329975,787.4075268906977,9353.0,-75.0,1
6.329974811083123,1094.0826208606716,5026.0,-195.0,-994.1788413098237,663.7884360047915,-789378.0,-982.0,6.343828715365239,657.8196485022031,5037.0,-29.0,1
-245.28085642317382,8425.597671173273,-194753.0,-841.0,-1041.3186397984887,4249.444539086778,-826807.0,-1108.0,30.7455919395466,5198.340280356584,24412.0,-1029.0,1
-420.38413098236776,9731.145023202449,-333785.0,-1663.0,-999.022670025189,4957.389540751667,-793224.0,-1363.0,55.58060453400504,5690.060811583868,44131.0,-1016.0,1
-473.0465994962217,9863.901172690757,-375599.0,-1772.0,-1102.1209068010075,5421.327445991616,-875084.0,-1366.0,29.47103274559194,5624.620444959234,23400.0,-389.0,1
-422.30352644836273,10279.340925669378,-335309.0,-815.5,-1137.1435768261965,5167.800702223036,-902892.0,-1289.0,15.67632241813602,5338.029871140568,12447.0,247.5,1
-427.30478589420653,10580.49416781227,-339280.0,-552.0,-1208.785894206549,5118.04195047404,-959776.0,-1357.0,34.60201511335013,5576.584593451016,27474.0,278.5,1
-460.9068010075567,11064.935491401737,-365960.0,-52.0,-1251.8350125944585,5181.335398447622,-993957.0,-1366.0,21.316120906801007,5874.400781939552,16925.0,-222.0,1
-477.23929471032744,11095.352240915105,-378928.0,-51.0,-1295.3350125944585,5083.740856217357,-1028496.0,-1366.0,22.93324937027708,5924.557532758776,18209.0,-32.0,1
-467.77833753148616,11310.86930556848,-371416.0,620.0,-1314.9949622166246,5027.182245714446,-1044106.0,-1283.0,30.084382871536523,5976.194378964396,23887.0,-171.5,1
-533.2682619647355,11235.990212271685,-423415.0,842.0,-1341.831234256927,5287.151367044411,-1065414.0,-1743.0,28.6183879093199,6271.770302560926,22723.0,-492.5,1
-522.352644836272,11564.798186027952,-414748.0,322.5,-1356.8362720403022,5248.27371230655,-1077328.0,-1487.0,10.125944584382871,6435.028866190743,8040.0,-341.0,1
-243.91813602015114,10898.326451442807,-193671.0,361.5,-1099.366498740554,5078.660426535384,-872897.0,-925.0,69.9911838790932,5790.827422375454,55573.0,-90.5,1
-570.8954659949623,10347.667317121799,-453291.0,-2338.0,-1042.4395465994962,3547.6650292332683,-827697.0,-1610.0,51.7015113350126,5898.878575350712,41051.0,1949.5,1
-817.1347607052896,10720.336109980253,-648805.0,-2281.0,-1100.7758186397984,3642.796484101845,-874016.0,-1745.0,-1.7544080604534005,6407.153442418131,-1393.0,2327.0,1
-623.051637279597,10421.928772197845,-494703.0,-1148.5,-1040.6624685138538,3861.5896584785587,-826286.0,-1339.0,-16.350125944584384,5918.699138014762,-12982.0,2056.0,1
-534.6511335012594,10366.828570775328,-424513.0,-463.0,-1068.8123425692695,3787.5273905241993,-848637.0,-1267.5,-21.054156171284635,5680.4442856221285,-16717.0,1899.0,1
-408.74937027707807,10252.119529827834,-324547.0,-583.0,-1009.095717884131,3692.7112415745764,-801222.0,-1008.5,0.0,5668.57935079347,0.0,1705.5,1
-256.76070528967256,9568.3138927257,-203868.0,-790.0,-965.1410579345088,3965.5954138543607,-766322.0,-963.0,6.530226700251889,5180.233733689551,5185.0,1924.0,1
-354.3828715365239,9140.96019274814,-281380.0,-1208.0,-843.6939546599497,4290.428702029873,-669893.0,-786.5,-30.749370277078086,5216.559122239416,-24415.0,2239.0,1
-328.22544080604536,8682.222033320244,-260611.0,-903.0,-850.8790931989925,4296.965054129458,-675598.0,-653.5,10.162468513853904,5209.728976891481,8069.0,1935.0,1
-407.5,8533.271180486565,-323555.0,-864.0,-848.0566750629723,4205.848783596329,-673357.0,-469.0,-5.876574307304786,5217.334027594064,-4666.0,1962.5,1
-447.9571788413098,8599.001198088148,-355678.0,-311.0,-814.4357682619648,4263.050700222325,-646662.0,-419.0,-9.998740554156171,5181.204735699919,-7939.0,1913.5,1
-368.7418136020151,8525.264122786364,-292781.0,-606.0,-820.860201511335,4233.973919311537,-651763.0,-696.5,5.667506297229219,5103.544036790745,4500.0,1689.0,1
-346.7329974811083,8274.726845641593,-275306.0,-751.0,-842.471032745592,3826.9449389813076,-668922.0,-897.5,7.775818639798489,4912.999309690422,6174.0,1362.0,1
-300.9949622166247,8141.0057452836445,-238990.0,-592.0,-998.3211586901763,2985.286983634728,-792667.0,-836.0,38.858942065491185,4744.1273130495865,30854.0,604.0,1
-305.904282115869,8059.832882994382,-242888.0,-1674.0,-1017.6700251889168,2657.3779664223503,-808030.0,-611.0,79.48614609571788,5279.467407931347,63112.0,-221.0,1
-367.2884130982368,7727.622076653862,-291627.0,-2361.5,-968.4382871536524,2437.816831150299,-768940.0,-990.0,78.455919395466,5446.846834641753,62294.0,-153.5,1
-268.9130982367758,6887.854354245675,-213517.0,-1775.0,-1008.6700251889168,1987.3523819319237,-800884.0,-1090.0,24.250629722921914,5180.67712751207,19255.0,-4.5,1
-117.06297229219143,5530.025330176863,-92948.0,-1365.0,-1000.1234256926953,1710.8383673430747,-794098.0,-1165.0,-7.486146095717884,4227.443971251735,-5944.0,84.0,1
-62.112090680100756,3680.0168407668707,-49317.0,-600.0,-993.3879093198992,1780.769818983261,-788750.0,-1119.0,22.81360201511335,2818.773640313367,18114.0,285.5,1
-77.15491183879094,4848.72912535638,-61261.0,119.5,-1008.9634760705289,2903.9366966038497,-801117.0,-925.0,0.7619647355163728,3547.6300758564835,605.0,-240.5,1
-174.59068010075566,9730.631646743395,-138625.0,695.5,-966.5239294710327,4836.963368744299,-767420.0,-1237.0,-10.746851385390428,4472.960283188021,-8533.0,-903.0,1
9.65743073047859,10979.340335847468,7668.0,612.5,-918.933249370277,4114.55950113142,-729633.0,-535.0,31.061712846347607,5634.274459812409,24663.0,-1986.0,1
4.090680100755668,10391.130839952048,3248.0,-12.0,-1001.8186397984887,4481.210749106975,-795444.0,-733.5,26.827455919395465,5500.685612816687,21301.0,-1459.5,1
64.18891687657431,9629.21082261725,50966.0,430.0,-1197.654911838791,4615.920848050543,-950938.0,-1179.0,18.27455919395466,5137.8579324319435,14510.0,-1030.0,1
1.3879093198992443,8798.783255080867,1102.0,235.5,-1123.5403022670025,4624.43428546051,-892091.0,-1179.0,37.09949622166247,4737.41533133985,29457.0,-1341.5,1
-133.1410579345088,8515.304871937633,-105714.0,89.5,-1044.625944584383,4748.480186926255,-829433.0,-1086.0,-0.06675062972292191,4541.642059825284,-53.0,-746.0,1
-123.66372795969774,8614.230125920392,-98189.0,-95.0,-987.3904282115869,4737.542430274079,-783988.0,-1138.0,32.89420654911839,4577.4462066110445,26118.0,-521.0,1
-149.4471032745592,8790.365620558683,-118661.0,369.5,-919.4823677581863,4726.367195895038,-730069.0,-1226.0,9.779596977329975,4597.9365203515135,7765.0,-498.0,1
-137.8816120906801,8918.233751816826,-109478.0,213.5,-939.0125944584383,4527.561445799561,-745576.0,-1295.0,18.633501259445843,4603.433952419225,14795.0,-155.0,1
-156.59949622166246,8665.333463205532,-124340.0,780.5,-956.5906801007557,4616.399447483684,-759533.0,-1175.0,25.279596977329973,4552.163595441057,20072.0,-263.0,1
-258.98110831234254,9082.245337144417,-205631.0,582.0,-1077.3576826196474,4409.576579401556,-855422.0,-1118.0,26.336272040302266,4586.395824587362,20911.0,-276.0,1
-127.6234256926952,9013.285289250964,-101333.0,872.0,-1096.6146095717884,3894.9964595636384,-870712.0,-1048.0,32.060453400503775,4583.0726353292675,25456.0,-399.5,1
-137.27959697733,9542.389515841522,-109000.0,1102.5,-1047.9181360201512,3044.62586127691,-832047.0,-1632.0,47.10579345088161,4983.988240427841,37402.0,472.0,1
-210.96725440806046,9385.697309137444,-167508.0,1076.0,-1014.7821158690176,2747.3447759912688,-805737.0,-1264.0,27.5088161209068,5260.777568815056,21842.0,1016.5,1
-86.78589420654912,8884.928483015503,-68908.0,1462.5,-988.6952141057934,2621.808482294866,-785024.0,-459.0,-5.037783375314861,5533.212418494314,-4000.0,1122.0,1
-109.06801007556675,7498.412573688867,-86600.0,1957.5,-1006.015113350126,1983.015791421563,-798776.0,-625.0,5.9634760705289676,4507.679379634811,4735.0,431.0,1
-53.73551637279597,4142.097351545805,-42666.0,847.5,-1002.4735516372796,1479.006557935724,-795964.0,-784.0,35.87027707808564,2479.547057150485,28481.0,-197.0,1
-7.700251889168766,1300.979175644335,-6114.0,-4.0,-1000.1020151133501,1108.6015358856125,-794081.0,-1058.5,12.4911838790932,1310.3042215981047,9918.0,-59.0,1
-2.133501259445844,897.4679499129153,-1694.0,-78.5,-995.7644836272041,903.4210257451584,-790637.0,-1178.0,7.535264483627204,943.7024997107916,5983.0,-44.0,1
-12.120906801007557,1066.361263126517,-9624.0,-145.0,-988.7027707808564,752.8494503536119,-785030.0,-970.0,3.876574307304786,691.4083748862918,3078.0,26.0,1
-190.50503778337531,8055.009225463053,-151261.0,-833.0,-1047.0554156171286,4119.180679432866,-831362.0,-985.0,19.20403022670025,4580.351154914791,15248.0,-1305.0,1
-277.27959697732996,8269.93050422298,-220160.0,-1387.0,-861.5352644836272,5305.943995570143,-684059.0,-1446.0,90.37909319899245,5546.091020728517,71761.0,-1015.5,1
-348.5755667506297,9543.603250276914,-276769.0,-1392.0,-1140.2556675062972,5350.043047651765,-905363.0,-1366.0,15.180100755667507,5260.374297938129,12053.0,-643.0,1
-331.264483627204,9986.165693931594,-263024.0,-645.5,-1125.9609571788412,5257.901565488872,-894013.0,-1178.0,47.29345088161209,5308.1647218727685,37551.0,-330.0,1
-379.2455919395466,10529.394654947348,-301121.0,-337.0,-1149.9748110831233,5171.579149275486,-913080.0,-960.0,26.555415617128464,5266.894574039818,21085.0,-83.5,1
-413.12594458438286,10758.21475210762,-328022.0,19.0,-1196.5994962216625,5219.50044797448,-950100.0,-1177.0,9.027707808564232,5558.204927118255,7168.0,-819.0,1
-400.5239294710328,11074.122856309079,-318016.0,370.5,-1063.1297229219144,5237.077764630295,-844125.0,-1093.5,76.50125944584383,5936.5431675300715,60742.0,-660.5,1
-475.5465994962217,11261.948813164408,-377584.0,1401.0,-1145.896725440806,5220.34618627725,-909842.0,-1177.0,34.693954659949625,5966.855832250666,27547.0,-449.5,1
-416.6448362720403,11344.000249774772,-330816.0,1288.0,-1179.1901763224182,5170.916925609551,-936277.0,-1346.5,50.68891687657431,6114.3014444866085,40247.0,-598.5,1
-421.64987405541564,11313.99976876203,-334790.0,-52.0,-1318.4659949622167,5293.7827722551865,-1046862.0,-1366.0,19.337531486146094,6091.216632992116,15354.0,-513.0,1
-430.1297229219144,10661.815529988731,-341523.0,669.0,-975.3249370277078,4868.295737198494,-774408.0,-989.0,86.73551637279597,5556.003762725778,68868.0,-938.0,1
-353.28589420654913,10175.682381640692,-280509.0,-2045.5,-1024.8211586901764,3710.18778541359,-813708.0,-1287.0,73.16498740554157,5564.892526954421,58093.0,1417.5,1
-693.095717884131,11120.29213912237,-550318.0,-1689.0,-1033.5541561712846,3655.609644657453,-820642.0,-1394.0,-15.505037783375315,6381.379232268488,-12311.0,1895.5,1
-588.7178841309824,11041.23111789381,-467442.0,-329.5,-1039.2833753148614,3797.740441776247,-825191.0,-1277.0,-10.07934508816121,6363.89409068689,-8003.0,1909.5,1
-416.0692695214106,10583.64829106872,-330359.0,-11.5,-1038.8123425692695,3714.0674584341555,-824817.0,-1299.5,19.37405541561713,5961.310588646352,15383.0,1515.0,1
-415.3551637279597,10074.464507458206,-329792.0,-730.0,-1022.147355163728,3725.0912643608763,-811585.0,-1223.0,-25.797229219143578,5629.998783130447,-20483.0,1842.0,1
-284.4760705289672,9721.863827217629,-225874.0,-1062.5,-933.0352644836272,3946.0966866696917,-740830.0,-1132.0,-0.9319899244332494,5455.6673464033875,-740.0,2185.0,1
-371.2405541561713,9376.660769791422,-294765.0,-862.0,-820.5176322418137,4181.544774838148,-651491.0,-882.0,3.1624685138539044,5537.941478880726,2511.0,2037.0,1
-488.7342569269521,8825.469947793435,-388055.0,-432.0,-731.1435768261965,4172.402429637534,-580528.0,-567.5,-4.197732997481109,5422.439009993056,-3333.0,2160.0,1
-562.9722921914357,8056.334893016604,-447000.0,-149.5,-787.4874055415617,3992.578677977577,-625265.0,-641.0,-7.0188916876574305,5038.782360908342,-5573.0,1803.5,1
-626.4231738035264,8339.029884806103,-497380.0,-469.5,-727.6637279596978,4131.510865506399,-577765.0,-476.0,-19.589420654911837,5241.860506193852,-15554.0,1933.0,1
-792.3324937027708,8281.482039436558,-629112.0,-279.5,-713.3413098236775,4178.433328725502,-566393.0,-367.5,-14.424433249370278,5571.699876899518,-11453.0,1912.0,1
-637.528967254408,8363.427807323678,-506198.0,-493.5,-645.8035264483627,3936.793404139058,-512768.0,-415.5,-13.944584382871536,5391.087967174438,-11072.0,1206.0,1
-332.8173803526448,7678.282660598042,-264257.0,-693.5,-898.5390428211587,3223.5074639045374,-713440.0,-559.0,35.98992443324937,4941.064222599516,28576.0,498.0,1
-307.6926952141058,7027.410237737282,-244308.0,-1777.5,-989.0214105793451,2437.8710055895285,-785283.0,-518.5,52.5088161209068,5041.840621289971,41692.0,169.0,1
-331.93828715365237,6690.984200679323,-263559.0,-1858.0,-980.6196473551637,2239.922633981208,-778612.0,-838.0,43.876574307304786,5220.946402143324,34838.0,266.0,1
-372.9420654911839,6417.875518280172,-296116.0,-1967.0,-1003.9105793450882,2182.7290161506407,-797105.0,-1136.0,6.409319899244332,5270.434394205136,5089.0,58.0,1
-114.227959697733,5441.472155153242,-90697.0,-1031.0,-989.2040302267003,1810.6252481782667,-785428.0,-1224.5,13.115869017632242,4277.3841927731,10414.0,-21.0,1
-63.566750629722925,4061.9020505857357,-50472.0,-682.0,-997.7015113350126,1698.16742567449,-792175.0,-1006.0,16.760705289672543,2960.01363245685,13308.0,169.5,1
-61.48992443324937,4381.910244424045,-48823.0,328.5,-1017.1939546599497,2583.6345973891034,-807652.0,-1080.0,14.418136020151133,3465.6199486124383,11448.0,-64.0,1
-171.69899244332493,8897.745837569557,-136329.0,833.0,-845.183879093199,4966.120888316055,-671076.0,-939.5,8.628463476070529,4197.982904422295,6851.0,-795.5,1
-47.668765743073045,10270.485385944872,-37849.0,474.0,-963.7556675062972,3926.809727862965,-765222.0,-609.5,10.455919395465996,5185.605128234673,8302.0,-1746.0,1
-41.96347607052897,10325.936844907581,-33319.0,333.5,-915.7141057934509,4200.971485270161,-727077.0,-802.0,44.19647355163728,5642.052522577979,35092.0,-1290.0,1
-35.76196473551637,9713.505730622128,-28395.0,0.0,-1202.6926952141057,4631.194610690673,-954938.0,-1267.0,-4.925692695214106,5187.471394973123,-3911.0,-1096.0,1
-34.29345088161209,8986.428476175046,-27229.0,372.5,-1120.0654911838792,4587.716442536293,-889332.0,-1330.0,11.681360201511335,4848.374585782924,9275.0,-1210.0,1
-131.8463476070529,8764.195561928984,-104686.0,72.5,-979.4647355163728,4745.054187016287,-777695.0,-1179.0,29.68639798488665,4855.020692591269,23571.0,-1008.5,1
-147.28211586901764,8979.179260106539,-116942.0,293.5,-1019.3627204030226,4779.53587967918,-809374.0,-1331.5,14.483627204030226,4911.594077404442,11500.0,-716.0,1
-80.8765743073048,8999.012587273508,-64216.0,446.5,-1005.5680100755668,4763.163678484037,-798421.0,-1291.5,31.632241813602015,4656.555775794244,25116.0,-586.0,1
-184.1146095717884,9262.561031826504,-146187.0,932.0,-1069.992443324937,4468.3555474926,-849574.0,-1345.0,32.73299748110831,4784.12851770214,25990.0,-567.5,1
-164.30730478589422,8905.987272907618,-130460.0,724.5,-1076.4811083123425,4378.623130887296,-854726.0,-1347.0,32.7544080604534,4706.334214556392,26007.0,-793.0,1
